,id,course
709,952125,PEDAGOGIA
710,954107,PEDAGOGIA
711,962754,ADMINISTRAÇÃO
712,980252,PEDAGOGIA
713,941914,CIÊNCIASBIOLÓGICAS
714,946648,ADMINISTRAÇÃO
715,980749,PEDAGOGIA
716,950375,CIÊNCIADOSDADOS
717,935122,ADMINISTRAÇÃO
718,977947,TECNOLOGIADAINFORMAÇÃO
719,942945,ADMINISTRAÇÃO
720,914724,HISTÓRIA
721,924299,ADMINISTRAÇÃO
722,955188,GESTÃODERECURSOSHUMANOS
723,952253,ADMINISTRAÇÃO
724,961720,CIÊNCIADOSDADOS
725,955263,PEDAGOGIA
726,979643,ADMINISTRAÇÃO
727,980594,PEDAGOGIA
728,913235,PROCESSOSGERENCIAIS
729,980805,HISTÓRIA
730,969888,CIÊNCIADOSDADOS
731,913898,ADMINISTRAÇÃO
732,966166,PEDAGOGIA
733,945159,PROCESSOSGERENCIAIS
734,968573,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
735,972358,GESTÃOCOMERCIAL
736,934978,CIÊNCIADOSDADOS
737,979210,HISTÓRIA
738,921498,ENGENHARIAELÉTRICA
739,960638,PROCESSOSGERENCIAIS
740,964518,HISTÓRIA
741,910726,HISTÓRIA
742,969097,PEDAGOGIA
743,977919,CIÊNCIADOSDADOS
744,979247,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
745,923750,LETRAS
746,963552,HISTÓRIA
747,977641,CIÊNCIASCONTÁBEIS
748,955495,TECNOLOGIADAINFORMAÇÃO
749,913273,PEDAGOGIA
750,947083,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
751,967005,HISTÓRIA
752,957079,TECNOLOGIADAINFORMAÇÃO
753,961307,CIÊNCIASECONÔMICAS
754,937877,GEOGRAFIA
755,966064,PROCESSOSGERENCIAIS
756,912284,CIÊNCIASBIOLÓGICAS
757,922958,PEDAGOGIA
758,922850,PEDAGOGIA
759,922554,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
760,921020,PEDAGOGIA
761,929772,FILOSOFIA
762,953549,SISTEMASDEINFORMAÇÃO
763,977727,MATEMÁTICA
764,948277,CIÊNCIADOSDADOS
765,954471,CIÊNCIASECONÔMICAS
766,908359,GESTÃODERECURSOSHUMANOS
767,925803,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
768,971983,SISTEMASDEINFORMAÇÃO
769,970333,HISTÓRIA
770,923789,FÍSICA
771,954300,AUDIOVISUAL
772,969167,PROCESSOSGERENCIAIS
773,977212,GESTÃODERECURSOSHUMANOS
774,974605,FILOSOFIA
775,938324,MATEMÁTICA
776,960024,LETRAS
777,963103,PEDAGOGIA
778,970316,PEDAGOGIA
779,980187,PEDAGOGIA
780,968079,CIÊNCIADOSDADOS
781,912659,CIÊNCIADOSDADOS
782,948121,PEDAGOGIA
783,963616,CIÊNCIASECONÔMICAS
784,967148,LETRAS
785,914986,PEDAGOGIA
786,943491,PEDAGOGIA
787,963730,ADMINISTRAÇÃO
788,975365,PEDAGOGIA
789,966077,PEDAGOGIA
790,924180,TECNOLOGIADAINFORMAÇÃO
791,949741,ADMINISTRAÇÃO
792,910629,AUDIOVISUAL
793,956295,GESTÃODERECURSOSHUMANOS
794,980892,GESTÃODEMÍDIASSOCIAISDIGITAIS
795,960558,HISTÓRIA
796,910334,TECNOLOGIADAINFORMAÇÃO
797,944980,CIÊNCIASCONTÁBEIS
798,912054,GESTÃOCOMERCIAL
799,965419,CIÊNCIADOSDADOS
800,964701,CIÊNCIADOSDADOS
801,938515,PEDAGOGIA
802,910302,CIÊNCIASCONTÁBEIS
803,922062,GESTÃODEMÍDIASSOCIAISDIGITAIS
804,959022,AUDIOVISUAL
805,973819,CIÊNCIASCONTÁBEIS
806,978646,TECNOLOGIADAINFORMAÇÃO
807,976407,ENGENHARIADEPRODUÇÃO
808,963400,ADMINISTRAÇÃO
809,962593,EDUCAÇÃOFÍSICA
810,971664,CIÊNCIADOSDADOS
811,959885,TECNOLOGIADAINFORMAÇÃO
812,978351,CIÊNCIASBIOLÓGICAS
813,960522,MATEMÁTICA
814,952869,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
815,969608,AUDIOVISUAL
816,969033,EDUCAÇÃODOCAMPO
817,946034,ENGENHARIADEPRODUÇÃO
818,976930,TECNOLOGIADAINFORMAÇÃO
819,974899,HISTÓRIA
820,953969,PEDAGOGIA
821,920966,PEDAGOGIA
822,955488,ENGENHARIAFÍSICA
823,963234,PEDAGOGIA
824,946375,CIÊNCIADOSDADOS
825,916506,GESTÃODERECURSOSHUMANOS
826,910052,PEDAGOGIA
827,965424,PEDAGOGIA
828,940059,LETRAS
829,973979,PEDAGOGIA
830,957061,PROCESSOSGERENCIAIS
831,943943,GESTÃOCOMERCIAL
832,937067,ADMINISTRAÇÃO
833,924031,PEDAGOGIA
834,979002,TECNOLOGIADAINFORMAÇÃO
835,976813,PEDAGOGIA
836,912391,HISTÓRIA
837,979364,CIÊNCIADOSDADOS
838,973951,GESTÃODEMÍDIASSOCIAISDIGITAIS
839,954906,CIÊNCIASBIOLÓGICAS
840,924150,LETRAS
841,975131,TECNOLOGIADAINFORMAÇÃO
842,980529,TURISMO
843,968351,TECNOLOGIADAINFORMAÇÃO
844,946014,GESTÃOCOMERCIAL
845,928238,ZOOTECNIA
846,913594,SISTEMASDEINFORMAÇÃO
847,975472,PROCESSOSGERENCIAIS
848,947620,SISTEMASDEINFORMAÇÃO
849,953085,TURISMO
850,960945,CIÊNCIASCONTÁBEIS
851,957003,EDUCAÇÃOFÍSICA
852,966531,GESTÃOCOMERCIAL
853,969969,ARQUITETURAEURBANISMO
854,973357,PEDAGOGIA
855,980649,GESTÃODERECURSOSHUMANOS
856,921474,GEOGRAFIA
857,967862,LETRAS
858,930193,ENGENHARIAAMBIENTAL
859,980586,ENFERMAGEM
860,974691,HISTÓRIA
861,948716,EDUCAÇÃOFÍSICA
862,944731,SISTEMASDEINFORMAÇÃO
863,955674,TECNOLOGIADAINFORMAÇÃO
864,918543,CIÊNCIADOSDADOS
865,974695,TECNOLOGIADAINFORMAÇÃO
866,966968,MATEMÁTICA
867,954037,CIÊNCIADOSDADOS
868,925595,GESTÃODERECURSOSHUMANOS
869,927848,HISTÓRIA
870,980159,MÚSICA
871,968360,CIÊNCIADOSDADOS
872,977453,PEDAGOGIA
873,978346,PEDAGOGIA
874,944093,MATEMÁTICA
875,975884,CIÊNCIASECONÔMICAS
876,963201,AUDIOVISUAL
877,971109,AUDIOVISUAL
878,944161,LETRAS
879,937943,GEOGRAFIA
880,958216,CIÊNCIADOSDADOS
881,947582,GESTÃODERECURSOSHUMANOS
882,966163,PEDAGOGIA
883,971158,CIÊNCIASCONTÁBEIS
884,949431,HISTÓRIA
885,953182,ENFERMAGEM
886,910196,TECNOLOGIADAINFORMAÇÃO
887,912739,CIÊNCIASCONTÁBEIS
888,946773,HISTÓRIA
889,911610,HISTÓRIA
890,957221,PROCESSOSGERENCIAIS
891,952020,HISTÓRIA
892,952771,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
893,978230,ADMINISTRAÇÃO
894,978539,CIÊNCIASCONTÁBEIS
895,923272,TECNOLOGIADAINFORMAÇÃO
896,962580,HISTÓRIA
897,966651,EDUCAÇÃOFÍSICA
898,979920,ADMINISTRAÇÃO
899,912026,ENGENHARIAELÉTRICA
900,953768,HISTÓRIA
901,950345,GESTÃOCOMERCIAL
902,948357,ADMINISTRAÇÃO
903,969381,PEDAGOGIA
904,974852,CIÊNCIADOSDADOS
905,976299,ADMINISTRAÇÃO
906,953539,PEDAGOGIA
907,974948,HISTÓRIA
908,969831,ENGENHARIADEPRODUÇÃO
909,978571,PROCESSOSGERENCIAIS
910,959342,HISTÓRIA
911,917071,TECNOLOGIADAINFORMAÇÃO
912,946910,CIÊNCIADOSDADOS
913,978413,ADMINISTRAÇÃO
914,962672,GESTÃODEMÍDIASSOCIAISDIGITAIS
915,975302,PEDAGOGIA
916,933589,GESTÃODERECURSOSHUMANOS
917,934731,GESTÃODERECURSOSHUMANOS
918,971513,CIÊNCIADOSDADOS
919,920956,GESTÃOCOMERCIAL
920,909233,GESTÃOCOMERCIAL
921,981085,GESTÃODEMÍDIASSOCIAISDIGITAIS
922,979585,TECNOLOGIADAINFORMAÇÃO
923,969757,GESTÃOCOMERCIAL
924,961969,SISTEMASDEINFORMAÇÃO
925,981065,TURISMO
926,972950,PEDAGOGIA
927,914267,CIÊNCIASBIOLÓGICAS
928,911937,ADMINISTRAÇÃO
929,951886,ENGENHARIADEPRODUÇÃO
930,963144,QUÍMICA
931,977849,ENGENHARIAFLORESTAL
932,925705,ADMINISTRAÇÃO
933,957091,TECNOLOGIADAINFORMAÇÃO
934,958434,PEDAGOGIA
935,954934,CIÊNCIASBIOLÓGICAS
936,951414,FILOSOFIA
937,968246,ADMINISTRAÇÃO
938,975145,CIÊNCIASCONTÁBEIS
939,948830,CIÊNCIASECONÔMICAS
940,979390,EDUCAÇÃOFÍSICA
941,962431,MATEMÁTICA
942,913382,EDUCAÇÃOFÍSICA
943,936355,HISTÓRIA
944,978775,TECNOLOGIADAINFORMAÇÃO
945,913572,SISTEMASDEINFORMAÇÃO
946,947909,ENGENHARIAFÍSICA
947,953642,TECNOLOGIADAINFORMAÇÃO
948,924586,HISTÓRIA
949,959917,TECNOLOGIADAINFORMAÇÃO
950,969565,ADMINISTRAÇÃO
951,962998,ENGENHARIAQUÍMICA
952,923610,ENGENHARIADEPRODUÇÃO
953,978958,SISTEMASDEINFORMAÇÃO
954,925259,PROCESSOSGERENCIAIS
955,962070,LETRAS
956,939078,SISTEMASDEINFORMAÇÃO
957,948634,TECNOLOGIADAINFORMAÇÃO
958,962676,GESTÃODERECURSOSHUMANOS
959,947899,GESTÃODERECURSOSHUMANOS
960,960589,CIÊNCIADOSDADOS
961,963950,GESTÃODERECURSOSHUMANOS
962,961059,GESTÃOCOMERCIAL
963,934301,MATEMÁTICA
964,915146,EDUCAÇÃOFÍSICA
965,952239,GESTÃODERECURSOSHUMANOS
966,980021,PEDAGOGIA
967,977265,CIÊNCIASBIOLÓGICAS
968,916957,GESTÃODEMÍDIASSOCIAISDIGITAIS
969,975166,PEDAGOGIA
970,918822,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
971,980284,LETRAS
972,927593,PEDAGOGIA
973,927208,LETRAS
974,968634,TECNOLOGIADAINFORMAÇÃO
975,959470,CIÊNCIADOSDADOS
976,934155,CIÊNCIASCONTÁBEIS
977,977995,GESTÃOCOMERCIAL
978,969629,LETRAS
979,952318,PEDAGOGIA
980,918883,PEDAGOGIA
981,964075,CIÊNCIASCONTÁBEIS
982,955934,CIÊNCIADOSDADOS
983,954790,GEOGRAFIA
984,966381,ARQUITETURAEURBANISMO
985,939270,PEDAGOGIA
986,968334,ADMINISTRAÇÃO
987,956384,GESTÃODERECURSOSHUMANOS
988,925798,HISTÓRIA
989,957020,PEDAGOGIA
990,979234,PEDAGOGIA
991,936815,PEDAGOGIA
992,979231,PEDAGOGIA
993,925925,GEOGRAFIA
994,956582,MATEMÁTICA
995,977949,GESTÃODERECURSOSHUMANOS
996,976643,CIÊNCIADOSDADOS
997,965369,PROCESSOSGERENCIAIS
998,979624,GEOGRAFIA
999,974647,PEDAGOGIA
1000,914946,PEDAGOGIA
1001,948015,AUDIOVISUAL
1002,976831,HISTÓRIA
1003,969515,HISTÓRIA
1004,971443,GESTÃODEMÍDIASSOCIAISDIGITAIS
1005,980519,LETRAS
1006,970544,ARQUITETURAEURBANISMO
1007,977869,PEDAGOGIA
1008,909255,LETRAS
1009,962145,ENGENHARIAELÉTRICA
1010,964352,ENGENHARIADEALIMENTOS
1011,980864,GESTÃOCOMERCIAL
1012,977320,HISTÓRIA
1013,935556,CIÊNCIASBIOLÓGICAS
1014,980633,PROCESSOSGERENCIAIS
1015,979595,GEOGRAFIA
1016,980140,GESTÃODEMÍDIASSOCIAISDIGITAIS
1017,939649,PEDAGOGIA
1018,980868,GESTÃOCOMERCIAL
1019,974632,FÍSICA
1020,956873,CIÊNCIASECONÔMICAS
1021,957223,HISTÓRIA
1022,936399,AUDIOVISUAL
1023,926017,GESTÃODERECURSOSHUMANOS
1024,963007,CIÊNCIASBIOLÓGICAS
1025,966857,EMANUELLEKAROLINEFERREIRADERAMOS
1026,928373,SISTEMASDEINFORMAÇÃO
1027,926939,LETRAS
1028,976732,ENGENHARIADEPRODUÇÃO
1029,963381,AUDIOVISUAL
1030,974111,PEDAGOGIA
1031,953518,CIÊNCIASECONÔMICAS
1032,959685,SISTEMASDEINFORMAÇÃO
1033,967414,CIÊNCIADOSDADOS
1034,966379,ENFERMAGEM
1035,980856,CIÊNCIADOSDADOS
1036,975945,CIÊNCIADOSDADOS
1037,977120,CIÊNCIASECONÔMICAS
1038,956726,TECNOLOGIADAINFORMAÇÃO
1039,909415,QUÍMICA
1040,910850,CIÊNCIASCONTÁBEIS
1041,979475,EDUCAÇÃODOCAMPO
1042,955940,ENGENHARIAELÉTRICA
1043,919627,SISTEMASDEINFORMAÇÃO
1044,930404,CIÊNCIASCONTÁBEIS
1045,921710,ENGENHARIADEPRODUÇÃO
1046,955175,MATEMÁTICA
1047,980341,GESTÃODEMÍDIASSOCIAISDIGITAIS
1048,974834,PEDAGOGIA
1049,928814,GESTÃODEMÍDIASSOCIAISDIGITAIS
1050,966961,CIÊNCIASBIOLÓGICAS
1051,972847,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1052,914199,ZOOTECNIA
1053,930991,ADMINISTRAÇÃO
1054,914813,ADMINISTRAÇÃO
1055,947093,PROCESSOSGERENCIAIS
1056,979634,PEDAGOGIA
1057,979402,EDUCAÇÃOFÍSICA
1058,935536,GESTÃOCOMERCIAL
1059,952519,ENGENHARIADEPRODUÇÃO
1060,976291,CIÊNCIASSOCIAIS
1061,979762,CIÊNCIASCONTÁBEIS
1062,952387,ZOOTECNIA
1063,979380,ENGENHARIADEPRODUÇÃO
1064,948278,HISTÓRIA
1065,959838,PROCESSOSGERENCIAIS
1066,926902,CIÊNCIADOSDADOS
1067,921351,TURISMO
1068,944772,EDUCAÇÃOFÍSICA
1069,947149,CIÊNCIASECONÔMICAS
1070,963502,GESTÃOCOMERCIAL
1071,959796,ADMINISTRAÇÃO
1072,953636,PEDAGOGIA
1073,948933,CIÊNCIASBIOLÓGICAS
1074,910949,CIÊNCIASCONTÁBEIS
1075,911039,CIÊNCIASBIOLÓGICAS
1076,975173,TECNOLOGIADAINFORMAÇÃO
1077,980775,GESTÃODEMÍDIASSOCIAISDIGITAIS
1078,964749,TECNOLOGIADAINFORMAÇÃO
1079,943446,TECNOLOGIADAINFORMAÇÃO
1080,973654,PEDAGOGIA
1081,944929,TECNOLOGIADAINFORMAÇÃO
1082,920539,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1083,967865,CIÊNCIADOSDADOS
1084,957982,TECNOLOGIADAINFORMAÇÃO
1085,932867,CIÊNCIADOSDADOS
1086,916498,PEDAGOGIA
1087,913958,ADMINISTRAÇÃO
1088,954101,ENFERMAGEM
1089,969298,GESTÃODERECURSOSHUMANOS
1090,934596,ADMINISTRAÇÃO
1091,966004,PEDAGOGIA
1092,962975,CIÊNCIASBIOLÓGICAS
1093,979856,ENFERMAGEM
1094,908258,ZOOTECNIA
1095,935548,LETRAS
1096,969766,PROCESSOSGERENCIAIS
1097,947250,ZOOTECNIA
1098,930292,FÍSICA
1099,962731,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1100,945503,LETRAS
1101,912585,ENFERMAGEM
1102,975754,CIÊNCIADOSDADOS
1103,980210,TECNOLOGIADAINFORMAÇÃO
1104,974529,CIÊNCIASSOCIAIS
1105,951985,GEOGRAFIA
1106,935660,TECNOLOGIADAINFORMAÇÃO
1107,975646,HISTÓRIA
1108,911782,ENGENHARIADEPRODUÇÃO
1109,979072,CIÊNCIADOSDADOS
1110,958408,TECNOLOGIADAINFORMAÇÃO
1111,972870,CIÊNCIADOSDADOS
1112,949838,GESTÃODERECURSOSHUMANOS
1113,950216,PROCESSOSGERENCIAIS
1114,979502,PROCESSOSGERENCIAIS
1115,978826,TECNOLOGIADAINFORMAÇÃO
1116,962900,PEDAGOGIA
1117,963754,GESTÃODEMÍDIASSOCIAISDIGITAIS
1118,978696,PROCESSOSGERENCIAIS
1119,960188,CIÊNCIASBIOLÓGICAS
1120,949305,AUDIOVISUAL
1121,959154,CIÊNCIADOSDADOS
1122,910090,AUDIOVISUAL
1123,958102,ENGENHARIAAMBIENTAL
1124,912790,ENGENHARIAFÍSICA
1125,945718,ADMINISTRAÇÃO
1126,910638,EDUCAÇÃOFÍSICA
1127,963816,CIÊNCIADOSDADOS
1128,977059,PROCESSOSGERENCIAIS
1129,966739,HISTÓRIA
1130,914368,GESTÃOCOMERCIAL
1131,946531,LETRAS
1132,973842,ENGENHARIAAMBIENTAL
1133,969577,PEDAGOGIA
1134,970307,CIÊNCIASCONTÁBEIS
1135,957134,CIÊNCIASCONTÁBEIS
1136,914703,TECNOLOGIADAINFORMAÇÃO
1137,946687,PEDAGOGIA
1138,981141,MATEMÁTICA
1139,948737,ENGENHARIAAMBIENTAL
1140,965146,PEDAGOGIA
1141,955734,CIÊNCIADOSDADOS
1142,978791,GEOGRAFIA
1143,977594,MATEMÁTICA
1144,979160,CIÊNCIASECONÔMICAS
1145,956560,ADMINISTRAÇÃO
1146,952486,PROCESSOSGERENCIAIS
1147,978297,GESTÃODERECURSOSHUMANOS
1148,961161,GESTÃOCOMERCIAL
1149,978675,GESTÃODEMÍDIASSOCIAISDIGITAIS
1150,955309,PEDAGOGIA
1151,981261,CIÊNCIADOSDADOS
1152,973220,PROCESSOSGERENCIAIS
1153,910681,SISTEMASDEINFORMAÇÃO
1154,972505,PEDAGOGIA
1155,952942,HISTÓRIA
1156,955442,PEDAGOGIA
1157,912218,PROCESSOSGERENCIAIS
1158,966597,PEDAGOGIA
1159,981178,CIÊNCIASCONTÁBEIS
1160,966689,TECNOLOGIADAINFORMAÇÃO
1161,970421,CIÊNCIASCONTÁBEIS
1162,955753,CIÊNCIASCONTÁBEIS
1163,957837,CIÊNCIADOSDADOS
1164,963986,ENGENHARIADEPRODUÇÃO
1165,970656,EDUCAÇÃOFÍSICA
1166,914574,TECNOLOGIADAINFORMAÇÃO
1167,981353,SISTEMASDEINFORMAÇÃO
1168,967302,GESTÃODERECURSOSHUMANOS
1169,922626,CIÊNCIASBIOLÓGICAS
1170,954048,EDUCAÇÃOFÍSICA
1171,965077,AUDIOVISUAL
1172,963893,FELIPELEALSARABIA
1173,976910,TECNOLOGIADAINFORMAÇÃO
1174,956897,EDUCAÇÃOFÍSICA
1175,974755,MÚSICA
1176,975702,PROCESSOSGERENCIAIS
1177,933386,ENGENHARIADEPRODUÇÃO
1178,965183,TECNOLOGIADAINFORMAÇÃO
1179,923667,TECNOLOGIADAINFORMAÇÃO
1180,949519,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1181,951944,CIÊNCIASCONTÁBEIS
1182,979384,GESTÃODERECURSOSHUMANOS
1183,964826,TECNOLOGIADAINFORMAÇÃO
1184,981444,ENGENHARIADEPRODUÇÃO
1185,921756,EDUCAÇÃOFÍSICA
1186,962587,CIÊNCIADOSDADOS
1187,977929,TECNOLOGIADAINFORMAÇÃO
1188,974575,CIÊNCIASCONTÁBEIS
1189,952876,AUDIOVISUAL
1190,969840,CIÊNCIASCONTÁBEIS
1191,925894,MATEMÁTICA
1192,927548,LETRAS
1193,944186,HISTÓRIA
1194,962877,CIÊNCIASECONÔMICAS
1195,978978,ENGENHARIADEPRODUÇÃO
1196,975774,CIÊNCIASCONTÁBEIS
1197,978964,PEDAGOGIA
1198,911451,MATEMÁTICA
1199,908416,LETRAS
1200,912041,GESTÃOCOMERCIAL
1201,969991,HISTÓRIA
1202,968905,TECNOLOGIADAINFORMAÇÃO
1203,912936,ENFERMAGEM
1204,915009,GESTÃODERECURSOSHUMANOS
1205,910768,PEDAGOGIA
1206,953776,CIÊNCIASCONTÁBEIS
1207,962876,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1208,967937,CIÊNCIADOSDADOS
1209,912676,HISTÓRIA
1210,977054,GESTÃODERECURSOSHUMANOS
1211,960462,TECNOLOGIADAINFORMAÇÃO
1212,945935,MATEMÁTICA
1213,968944,LETRAS
1214,924711,TECNOLOGIADAINFORMAÇÃO
1215,933682,PROCESSOSGERENCIAIS
1216,971291,HISTÓRIA
1217,958496,CIÊNCIADOSDADOS
1218,980514,TECNOLOGIADAINFORMAÇÃO
1219,976708,FILOSOFIA
1220,959437,CIÊNCIADOSDADOS
1221,978689,MÚSICA
1222,959868,MATEMÁTICA
1223,958922,TECNOLOGIADAINFORMAÇÃO
1224,909691,MÚSICA
1225,908909,PEDAGOGIA
1226,978679,PEDAGOGIA
1227,975869,TECNOLOGIADAINFORMAÇÃO
1228,920809,FILOSOFIA
1229,969043,ADMINISTRAÇÃO
1230,912454,SISTEMASDEINFORMAÇÃO
1231,952248,ENGENHARIADEPRODUÇÃO
1232,931997,LETRAS
1233,974032,ENGENHARIAAMBIENTAL
1234,980853,SISTEMASDEINFORMAÇÃO
1235,968830,LETRAS
1236,967695,MATEMÁTICA
1237,965815,GESTÃODERECURSOSHUMANOS
1238,973829,PEDAGOGIA
1239,958849,PEDAGOGIA
1240,979044,PEDAGOGIA
1241,976049,PEDAGOGIA
1242,962473,CIÊNCIASCONTÁBEIS
1243,937422,CIÊNCIASBIOLÓGICAS
1244,971847,PROCESSOSGERENCIAIS
1245,971934,ADMINISTRAÇÃO
1246,980385,GEOGRAFIA
1247,967138,ENGENHARIADEPRODUÇÃO
1248,970772,LETRAS
1249,977179,QUÍMICA
1250,979454,GESTÃODEMÍDIASSOCIAISDIGITAIS
1251,954281,LETRAS
1252,946659,ADMINISTRAÇÃO
1253,959432,ADMINISTRAÇÃO
1254,962132,GEOGRAFIA
1255,950959,CIÊNCIADOSDADOS
1256,978403,CIÊNCIADOSDADOS
1257,966142,PROCESSOSGERENCIAIS
1258,932900,PROCESSOSGERENCIAIS
1259,977941,PROCESSOSGERENCIAIS
1260,962086,CIÊNCIADOSDADOS
1261,925523,HISTÓRIA
1262,930253,ADMINISTRAÇÃO
1263,937563,ENGENHARIAELÉTRICA
1264,976391,MÚSICA
1265,937218,TECNOLOGIADAINFORMAÇÃO
1266,908139,HISTÓRIA
1267,955076,ADMINISTRAÇÃO
1268,913637,MATEMÁTICA
1269,970823,ENGENHARIADEPRODUÇÃO
1270,943414,ADMINISTRAÇÃO
1271,960863,TECNOLOGIADAINFORMAÇÃO
1272,922203,GESTÃODEMÍDIASSOCIAISDIGITAIS
1273,931987,PROCESSOSGERENCIAIS
1274,916760,SISTEMASDEINFORMAÇÃO
1275,945296,ENGENHARIADEPRODUÇÃO
1276,963410,CIÊNCIASECONÔMICAS
1277,945746,CIÊNCIADOSDADOS
1278,979034,PROCESSOSGERENCIAIS
1279,963673,GESTÃODEMÍDIASSOCIAISDIGITAIS
1280,963778,TECNOLOGIADAINFORMAÇÃO
1281,978823,TECNOLOGIADAINFORMAÇÃO
1282,928466,HISTÓRIA
1283,964587,ENGENHARIADEPRODUÇÃO
1284,969191,MATEMÁTICA
1285,952383,SISTEMASDEINFORMAÇÃO
1286,975979,FÍSICA
1287,976993,TECNOLOGIADAINFORMAÇÃO
1288,963167,ZOOTECNIA
1289,918174,GESTÃODERECURSOSHUMANOS
1290,960605,TECNOLOGIADAINFORMAÇÃO
1291,952465,ENGENHARIAQUÍMICA
1292,913077,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1293,981144,ADMINISTRAÇÃO
1294,978943,CIÊNCIADOSDADOS
1295,977038,PEDAGOGIA
1296,971097,CIÊNCIADOSDADOS
1297,980770,CIÊNCIASCONTÁBEIS
1298,910387,AUDIOVISUAL
1299,978126,ADMINISTRAÇÃO
1300,967630,ENGENHARIADEPRODUÇÃO
1301,964509,SISTEMASDEINFORMAÇÃO
1302,936221,PROCESSOSGERENCIAIS
1303,941005,SISTEMASDEINFORMAÇÃO
1304,958069,EDUCAÇÃOFÍSICA
1305,925942,PROCESSOSGERENCIAIS
1306,959482,LETRAS
1307,980939,MÚSICA
1308,925687,TECNOLOGIADAINFORMAÇÃO
1309,967087,CIÊNCIASBIOLÓGICAS
1310,962512,CIÊNCIADOSDADOS
1311,913832,ADMINISTRAÇÃO
1312,974155,TECNOLOGIADAINFORMAÇÃO
1313,960606,TECNOLOGIADAINFORMAÇÃO
1314,964559,AUDIOVISUAL
1315,963463,CIÊNCIASECONÔMICAS
1316,956423,CIÊNCIADOSDADOS
1317,981436,MÚSICA
1318,937322,CIÊNCIASCONTÁBEIS
1319,972637,TECNOLOGIADAINFORMAÇÃO
1320,969418,ENGENHARIAQUÍMICA
1321,955476,HISTÓRIA
1322,951177,GEOGRAFIA
1323,960926,FÍSICA
1324,939316,CIÊNCIASBIOLÓGICAS
1325,946238,ENGENHARIADEPRODUÇÃO
1326,951077,ENGENHARIAELÉTRICA
1327,914693,GESTÃODERECURSOSHUMANOS
1328,948311,PEDAGOGIA
1329,951738,TECNOLOGIADAINFORMAÇÃO
1330,962385,ENGENHARIAAMBIENTAL
1331,917005,LETRAS
1332,955566,CIÊNCIASSOCIAIS
1333,981391,LETRAS
1334,950944,PEDAGOGIA
1335,920295,ADMINISTRAÇÃO
1336,910097,ADMINISTRAÇÃO
1337,914915,PEDAGOGIA
1338,912256,FÍSICA
1339,962077,TURISMO
1340,961223,CIÊNCIASECONÔMICAS
1341,931863,ENGENHARIAQUÍMICA
1342,915023,LETRAS
1343,952798,PEDAGOGIA
1344,975510,ADMINISTRAÇÃO
1345,954626,PEDAGOGIA
1346,957744,ADMINISTRAÇÃO
1347,979223,CIÊNCIASCONTÁBEIS
1348,918982,MATEMÁTICA
1349,911906,PEDAGOGIA
1350,975423,FILOSOFIA
1351,978447,FILOSOFIA
1352,911354,HISTÓRIA
1353,912683,ADMINISTRAÇÃO
1354,916930,CIÊNCIASBIOLÓGICAS
1355,974831,ADMINISTRAÇÃO
1356,918613,CIÊNCIASBIOLÓGICAS
1357,951106,AUDIOVISUAL
1358,973930,PROCESSOSGERENCIAIS
1359,977984,MATEMÁTICA
1360,928563,FILOSOFIA
1361,910554,PEDAGOGIA
1362,976975,ENGENHARIADEPRODUÇÃO
1363,952776,ADMINISTRAÇÃO
1364,974108,PEDAGOGIA
1365,911336,ENGENHARIADEPRODUÇÃO
1366,977209,ADMINISTRAÇÃO
1367,960783,ADMINISTRAÇÃO
1368,914804,QUÍMICA
1369,959678,CIÊNCIASCONTÁBEIS
1370,928565,PEDAGOGIA
1371,944845,CIÊNCIASCONTÁBEIS
1372,946706,ENGENHARIADEPRODUÇÃO
1373,954090,ENGENHARIAFLORESTAL
1374,939569,PEDAGOGIA
1375,908156,CIÊNCIASCONTÁBEIS
1376,912445,ENGENHARIADEPRODUÇÃO
1377,961520,TECNOLOGIADAINFORMAÇÃO
1378,951063,HISTÓRIA
1379,953399,CIÊNCIASBIOLÓGICAS
1380,981380,ENGENHARIADEALIMENTOS
1381,969118,ADMINISTRAÇÃO
1382,974815,ADMINISTRAÇÃO
1383,950237,LETRAS
1384,967225,TECNOLOGIADAINFORMAÇÃO
1385,981390,AUDIOVISUAL
1386,980984,TECNOLOGIADAINFORMAÇÃO
1387,962711,MATEMÁTICA
1388,953480,LETRAS
1389,946566,ENFERMAGEM
1390,955329,PEDAGOGIA
1391,931739,MATEMÁTICA
1392,976000,LETRAS
1393,921492,PROCESSOSGERENCIAIS
1394,929133,CIÊNCIASCONTÁBEIS
1395,979530,SISTEMASDEINFORMAÇÃO
